SLC27A2	5.24563475223315e-05
PTAFR	5.25239253832285e-05
FAM107A	5.26593418145429e-05
DOC2B	5.26593418145429e-05
STOX2	5.26684477764319e-05
SCIN	5.26940573858238e-05
LY6G6C	5.26940573858238e-05
KRTAP6-1	5.31057175907896e-05
CLDND1	5.312225445231e-05
A1CF	5.34080522870734e-05
UBXN8	5.34995955167608e-05
WDFY2	5.3999066991414e-05
AGFG1	5.41176013754813e-05
BPNT1	5.4518577494309e-05
DYRK2	5.46600403248869e-05
CENPC	5.46600403248869e-05
SGK2	5.50202517481653e-05
EIF2A	5.50743015915708e-05
ST3GAL4	5.51836843088593e-05
TRIM38	5.5284342328661e-05
ATP2B4	5.54972442889415e-05
PIR	5.55199469083841e-05
CHMP5	5.55199469083841e-05
ITPRIPL2	5.56256057263841e-05
SS18	5.56278657245336e-05
IGKV1-5	5.56583707571625e-05
LMNTD2	5.57155372172696e-05
PIEZO2	5.57579150737038e-05
ASB16	5.58490862954653e-05
TIMM23	5.60854059316864e-05
CLDN4	5.62103311934703e-05
MMP14	5.64925531506068e-05
LINC00598	5.65846597904645e-05
MND1	5.72456807250142e-05
SYT11	5.73943226337193e-05
NFKBIE	5.77696039085211e-05
SMAGP	5.78693139982068e-05
OXR1	5.78693139982068e-05
WDR31	5.7935822780201e-05
GPR124	5.7935822780201e-05
C18ORF8	5.79447848379065e-05
MAPK6	5.79471045645555e-05
FCN2	5.79576231150885e-05
SDR9C7	5.79741299123722e-05
KCNJ16	5.81956691522494e-05
RAD54L	5.84949041662337e-05
PDZD7	5.88083929411236e-05
KLHL42	5.8839386045981e-05
C15ORF27	5.96817605923032e-05
DTWD1	5.97277379377586e-05
GRB10	5.97372518481617e-05
PPEF1	5.98883770795268e-05
ANGPT2	6.019683529276e-05
CDR2	6.04178958285822e-05
COL6A2	6.04338933744087e-05
ARPC1B	6.0486397602634e-05
TMEM194B	6.04933422246143e-05
IER5	6.05479689774755e-05
FUCA1	6.08630414972384e-05
AQP7	6.10694374494448e-05
PDE4D	6.11989830483522e-05
NCAN	6.12578534721998e-05
PNPLA5	6.14012204225999e-05
RB1	6.14700224204411e-05
SRPR	6.17991118925936e-05
ING5	6.18646343710602e-05
RORC	6.19225542825211e-05
ACSM1	6.19225542825211e-05
BACE2	6.21837261289957e-05
SNORA12	6.22899625985079e-05
CDCA7	6.25008095685538e-05
ST6GAL2	6.25008095685538e-05
RAB5C	6.25008095685538e-05
TMPRSS9	6.30060747096071e-05
ACY3	6.30503706448577e-05
DIRAS3	6.30832373780366e-05
BEX1	6.3403672875436e-05
CCRL2	6.3403672875436e-05
PDP1	6.3403672875436e-05
SLC22A8	6.35047920526416e-05
NR0B2	6.35047920526416e-05
NCF2	6.35047920526416e-05
AP1S1	6.35787363576638e-05
ALAD	6.38156233083121e-05
BTBD18	6.38426380464256e-05
CHAC1	6.39951527728779e-05
SEPT7	6.39951527728779e-05
OTULIN	6.44026879899599e-05
CEACAM19	6.45412199024203e-05
ACTL7A	6.48441746278018e-05
HCN2	6.51362148877964e-05
NEDD4	6.55169230306613e-05
PTGES	6.55868580972703e-05
TMEM237	6.56190972552334e-05
WISP3	6.58657776930405e-05
EIF4EBP1	6.59816256501817e-05
CPA2	6.60007236347667e-05
DNAJC13	6.61393429838414e-05
TMEM204	6.61963387378084e-05
SEMA6A	6.62635873654176e-05
ZNF281	6.64453356290617e-05
GNPDA1	6.66522084760618e-05
USP39	6.6815554880349e-05
PDGFRB	6.70349994021156e-05
PRKAR2B	6.70609237562819e-05
CUZD1	6.71434013708616e-05
TTLL11	6.72703530888332e-05
FERMT3	6.76107277256561e-05
COL24A1	6.77081112745358e-05
C16ORF96	6.81488371741092e-05
WDHD1	6.84186152345664e-05
SAP30L-AS1	6.84871596524016e-05
CALN1	6.85175299408769e-05
PGBD5	6.85175299408769e-05
TBC1D24	6.86479005749812e-05
MLXIPL	6.87716062525091e-05
SAMD4B	6.88754394894655e-05
RAP1GAP	6.88828706253839e-05
BHLHE41	6.88828706253839e-05
HMX1	6.92349224508614e-05
ARNTL	6.93913068533935e-05
ZBTB37	6.96259655427616e-05
CXCL9	6.97699728448527e-05
PAK2	6.99649129338491e-05
IGJ	7.00300826645747e-05
SRGAP2	7.03869184522984e-05
ABCC5	7.0502963366199e-05
IRAK3	7.0507767227219e-05
CLPS	7.05816121508431e-05
MRC2	7.05850499101837e-05
CD300LG	7.05850499101837e-05
ERN2	7.08379816615472e-05
PRDM16	7.15247237729803e-05
DLAT	7.1595084270277e-05
MSI2	7.1838428805327e-05
PROM2	7.20679850530487e-05
AP2S1	7.2556754240014e-05
MOCOS	7.27137257637863e-05
LINC00152	7.296437446869e-05
DIDO1	7.296437446869e-05
TBC1D17	7.29809965420287e-05
MIR4435-1HG	7.32074344681559e-05
AASDHPPT	7.32922295598095e-05
QPRT	7.36526297476315e-05
TMEM150A	7.39151679993558e-05
CPNE2	7.39411707849639e-05
MFHAS1	7.39930175162864e-05
PPP1R12A	7.40202409229045e-05
BAG2	7.43207850851502e-05
CNNM4	7.43664220154598e-05
ALG2	7.43911378584973e-05
LITAF	7.4459185169483e-05
HIF1A	7.48503057490148e-05
PCED1B	7.4933641137231e-05
PPFIBP1	7.51891878593107e-05
CASK	7.54267907862852e-05
MZT1	7.5562113971606e-05
RNF149	7.55836587300934e-05
HLA-C	7.56540841367347e-05
CACNA1G	7.56540841367347e-05
KLK1	7.56540841367347e-05
PICALM	7.58564607502359e-05
BTN2A1	7.693856587417e-05
TNFAIP2	7.70243209218025e-05
SPTLC1	7.7089785444676e-05
LRRC34	7.71311714309507e-05
CAD	7.72627416449807e-05
GRAMD3	7.75241080891208e-05
CLK4	7.75241080891208e-05
ZFP2	7.76328381972519e-05
C16ORF71	7.83295831151319e-05
RAB8A	7.84653793744402e-05
RBFOX3	7.85179828576665e-05
SGK3	7.90288621869092e-05
TAB1	7.90719188332734e-05
OR5H1	7.90719188332734e-05
STMN1	7.93735706142051e-05
HIST1H2AM	7.98239507674962e-05
PEAK1	7.99190150050906e-05
TP63	7.99190150050906e-05
ZNF22	8.05259709405013e-05
CADM3	8.08306660448798e-05
LEPROTL1	8.08306660448798e-05
TCF3	8.09028732430765e-05
MMP17	8.09912969378936e-05
TPD52L1	8.10647835889367e-05
CASP2	8.12517734944499e-05
SIX5	8.24943878684901e-05
DTYMK	8.24964226873627e-05
KNSTRN	8.26890072311585e-05
ABHD3	8.26890072311585e-05
APOL3	8.29178127938211e-05
SP6	8.29618977052426e-05
LRRC10	8.32672312053111e-05
LGALS9C	8.34690635622654e-05
B3GNT5	8.36547817546447e-05
KDF1	8.38294598672513e-05
KRT6B	8.41123447340375e-05
CELA2B	8.43521198194657e-05
CD300A	8.48799697419492e-05
CIT	8.49301465228505e-05
PTPRJ	8.50388091201238e-05
ZFYVE9	8.51632650835745e-05
ZNF521	8.57743432148073e-05
ODAM	8.60233679161102e-05
ASAP2	8.60791798969439e-05
KIAA2022	8.61804745766234e-05
FAM102B	8.61822068535485e-05
GGACT	8.6200353394884e-05
VAMP3	8.6200353394884e-05
MLEC	8.64619105808777e-05
STK3	8.68868549880386e-05
DST	8.70973851343121e-05
SETBP1	8.71037371626536e-05
SOX4	8.71037371626536e-05
HIP1	8.71037371626536e-05
KCNA2	8.71070441000508e-05
STC2	8.71143392350504e-05
PTPN9	8.72137636024252e-05
NFIB	8.72429949660876e-05
PNP	8.72429949660876e-05
HAUS6	8.72735836425181e-05
GZMA	8.72735836425181e-05
KRTAP7-1	8.76599283460994e-05
F8	8.76599283460994e-05
EPB41L5	8.77288559834325e-05
UNC79	8.77288559834325e-05
TMEM225	8.81302375175885e-05
ZNF778	8.81806823507288e-05
SIPA1L1	8.82364894898736e-05
SLC15A3	8.8607944338002e-05
IQCF1	8.88022492581192e-05
HLA-DMA	8.89638145688613e-05
KLK7	8.95010188238096e-05
NLRC5	8.97408136313257e-05
PRADC1	9.02318518733706e-05
ADAMTSL3	9.02440645481842e-05
NLK	9.05105475016783e-05
MAP3K7	9.06064343700539e-05
SH3BP1	9.06477094197266e-05
ATP13A3	9.06477094197266e-05
SORBS2	9.06760482799532e-05
CAPN1	9.08802984668438e-05
PRICKLE1	9.08802984668438e-05
MTUS1	9.11037553717354e-05
HSPB9	9.11037553717354e-05
GPD1L	9.11492283937183e-05
PIP5KL1	9.12240648942379e-05
SYNC	9.13154529830507e-05
HS3ST3A1	9.16775692707024e-05
MN1	9.17251341684315e-05
NOB1	9.18491704748186e-05
SERPINB3	9.20613002054939e-05
DHRS11	9.21858080627646e-05
FOXA2	9.24173489892409e-05
PRX	9.25733975538799e-05
GRK4	9.26630914547679e-05
TNFRSF9	9.28736087677587e-05
LRRC18	9.33702473722069e-05
PCDHB1	9.33702473722069e-05
RPS28	9.34438547612632e-05
LSM7	9.36777848846618e-05
CXORF23	9.37145044704041e-05
HCN1	9.45698479492007e-05
NLRP1	9.47174966479083e-05
INPP4A	9.50310923421577e-05
HDGFRP3	9.53075980326834e-05
SLC12A8	9.53959322212833e-05
MFSD2A	9.54635374141933e-05
CLEC2L	9.59517883174339e-05
HSD11B1	9.6314391235594e-05
APOA5	9.66226634833581e-05
PGPEP1	9.6765135444827e-05
SSR1	9.6765135444827e-05
DDX27	9.67763084804286e-05
PLA2G4F	9.67926717496599e-05
SLC33A1	9.82402527034877e-05
REEP3	9.86732035148379e-05
FCGR1A	9.86889103658913e-05
FER1L5	9.88073108048442e-05
ALDH9A1	9.885706914663e-05
C9ORF117	9.9171468058993e-05
KIR2DL1	9.96524855475299e-05
C1QTNF3	9.99513844083017e-05
C8ORF46	0.000100657020259557
HFM1	0.00010083327158098
EPN1	0.000100932511348878
DYNLT3	0.000100950813762295
SCFD1	0.000101079279048325
TTC17	0.000101382661832199
HERC2P3	0.00010157667171165
HSDL2	0.00010157667171165
SEMA7A	0.000101725362186827
LCE3B	0.000101794919048228
DNAH10	0.000102006070241093
PDLIM5	0.000102278591043871
SIPA1L2	0.000102613090570258
RNF133	0.000102686193394296
MPPED1	0.000103116385800356
PKHD1	0.000103249309411227
LNP1	0.000103249309411227
EEF1G	0.000103387751369543
C2ORF57	0.000103470151662351
CEP128	0.000104132892898798
ZFHX4	0.000104264736329054
OMP	0.000104264736329054
SMIM13	0.000104431465039515
SASS6	0.000104510614400199
SLAMF7	0.000104610390662739
GIMAP2	0.000104624961057824
FOXRED2	0.000104923391593479
KNTC1	0.000105592662409668
CHRNB3	0.000105873435782686
ADAM17	0.000106093802102014
GGT7	0.000106200718977565
VAV1	0.000106360343087133
CCDC157	0.000107802154492338
BSX	0.000107926529313111
MMS22L	0.000109021684220946
WDR55	0.000109093160779403
MAF	0.000109151314532746
SEC61B	0.000109210452618568
TAX1BP3	0.000109796805435834
ZDHHC22	0.000109796805435834
FCER1G	0.000110259964231781
CTSD	0.000110287315402702
PCSK5	0.000110543451262974
TCTE3	0.000110610453384528
GDPD3	0.000111421866263723
ENPP7	0.000111839201703567
CRHR1	0.000112249648463676
CYB5D1	0.000112542068170195
DHCR7	0.000112966901493881
ZBTB16	0.000112966901493881
MIB1	0.000112966901493881
FAM96B	0.000113538564316742
SH2D5	0.000113902781872465
NDNF	0.000113902781872465
FLNC	0.000113902781872465
CTSZ	0.000114103129844459
MAP3K6	0.000114248349633443
ANKRD46	0.000115164332065553
CSH1	0.000115227600693327
FLNB	0.000115457563088672
LRRC2	0.000115694661540412
SNTB1	0.000116014145786974
METTL8	0.000116066575546665
FAM175B	0.000116159638493495
TEX2	0.000116464583614008
HAGH	0.000116471392046998
CPA1	0.000117014675174186
SNRPA	0.000117157514267093
MLLT11	0.000117715200248733
FAAH	0.00011779210568699
IQGAP3	0.000118146603772033
PSTPIP2	0.000118482412918059
MOB3C	0.000118537428552343
CDKN2B	0.000118621897252049
B4GALT4	0.000118678222556025
PRSS3	0.000118686698683695
PDE10A	0.000118936215556076
CHST15	0.000118966843157512
ALAS2	0.000119249422450341
SLC12A7	0.000119288846893199
BAGE	0.000119512684198476
NUP133	0.000119551716794047
GJC1	0.000119887717053965
ANKH	0.000119890091020324
POU6F2	0.000120509376436653
CIB4	0.000120529321877816
MAP1A	0.000121369618562171
TBC1D2B	0.000121415036607794
RRAGC	0.00012144342245081
RHBDD2	0.000121712212982257
TMCO5A	0.000121825405545598
PXN	0.000122834451718114
ASPH	0.000123247688188447
CYGB	0.000123589369093133
TRAF3	0.000123941374415106
ACTB	0.000124222240538886
LRFN2	0.000124242026910491
FAN1	0.00012442168019186
KIF3C	0.00012442168019186
FER	0.000124753318423391
GGT5	0.000124753318423391
SPRED1	0.000124753318423391
BNIP2	0.000124753318423391
FAM57B	0.000125120911377744
SND1	0.000125120911377744
POLI	0.000125120911377744
ACACA	0.000125170573287316
DUOX2	0.000125320413123797
LENG9	0.000125468986924311
EDA	0.000125672760598421
PHF23	0.000125833484128433
HMGB2	0.000125894252495247
PACRG	0.000128166163299583
PNLIP	0.000128718727262683
TNFSF13B	0.00012955740615005
SCARF2	0.000129563569976206
LRRN4	0.000129583981158611
ATP1B3	0.000129583981158611
FEZ1	0.000129705652092778
KLHL32	0.000129822553287947
MB21D2	0.000130369774565573
PANX2	0.000130473330944011
ATP10D	0.000130590811608086
ATP6V1E1	0.00013114017333821
CCDC77	0.000131533010835092
MYBL1	0.000131667037584553
NSDHL	0.000131911369139379
HERPUD1	0.00013225612933841
BEX5	0.000132823884145584
GFER	0.000132833153412475
DONSON	0.000132954621054556
RAB22A	0.000133002079138295
SLC5A5	0.000133019390931149
TP53AIP1	0.000133179562649407
DDX18	0.000133328071083861
HEPACAM	0.000133409249514887
MICU1	0.000133409249514887
METTL7A	0.000133680750558522
LRRC16A	0.000134076789289541
BAZ1A	0.000134076789289541
BUB1B	0.000135301104130923
SLC30A7	0.00013543965919284
ACSM3	0.00013543965919284
MUC5AC	0.000135976434562229
CACNB2	0.000136014136614006
FAM212B	0.000136053753745975
FCHSD2	0.000136057272686382
PLA2G2D	0.000136103143437288
DUOX1	0.000136953875810082
TMEM185A	0.000137211397967984
KPNA2	0.000137553337556928
RXFP3	0.000138237233404863
SNHG8	0.000138507394906613
MED4	0.0001386643534119
C6	0.000139368570996536
C2ORF69	0.000139368570996536
HDAC9	0.000139778797313785
PRMT2	0.000139818575260133
PDE4C	0.000139992353051652
GHRHR	0.000140139580316278
SCGB2B2	0.000140266921218509
GUK1	0.000140266921218509
PLEKHA6	0.000140270030634286
GINS1	0.000140341417346415
CXCL8	0.000140341417346415
TMEM87A	0.000141313898086217
ITPRIPL1	0.000142167555241407
FAM122B	0.000142383305984519
VKORC1L1	0.00014241479352637
PDE1C	0.00014241479352637
PTTG1	0.000142687510117184
ALG9	0.000142687510117184
IL15	0.000142703811020585
C4ORF46	0.000143075846072936
CLEC4A	0.00014376283572409
TYROBP	0.00014376283572409
FCGR2B	0.00014376283572409
TUT1	0.000143804261160596
LETMD1	0.000144120852173762
DEPDC1B	0.000144398286122607
FCF1	0.000144711018216355
CXORF38	0.000145217198997581
CNTLN	0.000145381969954633
LY96	0.00014551286854318
HOXA13	0.000146135154762959
SCTR	0.00014637279473977
RRBP1	0.000146976866950877
SLC17A5	0.000147000273412293
MBOAT1	0.000147000273412293
OGFOD3	0.000147446125080203
TGOLN2	0.000148386036384516
GJD4	0.000148676158247876
BEGAIN	0.000148676158247876
GLIPR1	0.000148676158247876
HAPLN3	0.000148730582170547
FXYD7	0.000148753640879383
MIA3	0.000149259484599932
C1QL2	0.000149281941551085
PRKCDBP	0.000149281941551085
OMD	0.000149389043059233
DOCK9	0.000150662043662197
CYB5R4	0.000150792176056276
SLC25A19	0.000150933166102453
LGR4	0.000151005221374054
ISYNA1	0.000151405766943684
TBX3	0.000151513525606305
TNFRSF1B	0.000152597881406827
EPS15	0.000152605732789242
KDELC2	0.000153173833037408
LIX1L	0.000153173833037408
PPP1R2	0.000153372609681551
KLK6	0.000153870910748398
EMILIN2	0.000153963445189178
PDCD4	0.000154230239166196
STOX1	0.000154453840064256
DCP2	0.000154584796955389
TMEM120B	0.000154767394082035
LY6G6F	0.000154890057649843
PFKFB4	0.000155013933349522
ATP6V1C1	0.000155479521710111
MBD3	0.00015608760098497
CLEC5A	0.000156170757547379
ZMPSTE24	0.000156634188453594
HMGXB4	0.000156831080956263
GAS2L3	0.000157026404226321
KANK4	0.000157504622365811
SNRK	0.000157728278559017
XRCC4	0.000158258452970212
IGSF21	0.000158264682044131
PSMA4	0.000158264682044131
SLC46A1	0.000158548287317229
MSL3	0.000158810134269334
TATDN1	0.000159262916082119
PPP2R5E	0.000159392352545531
C17ORF105	0.000159865184128436
GPR6	0.000160077698211293
TCIRG1	0.000160316198479214
LCK	0.000160636221664142
OBSL1	0.000162116354796363
LATS2	0.000162714745833876
SGOL1	0.000162858380957976
TMEM44	0.000162858380957976
RAMP1	0.000162947868483478
PEX11G	0.000163213234318767
LRRC42	0.000163213234318767
COTL1	0.000163271589509619
LIFR-AS1	0.00016406914469348
ITGA4	0.000165221735566991
PCDH15	0.000165480234687337
DKK2	0.000165683885408257
ZNF181	0.000166048493438416
SLC32A1	0.000166148409361176
PCNA	0.000166148409361176
MRS2	0.000166658182762384
SHFM1	0.000166881158311279
BBIP1	0.000167665090279329
DOK4	0.000167665090279329
APOM	0.000167665090279329
FKBP2	0.000167739877004349
NPR3	0.000167849014775232
ELL2	0.000168087293298642
LYN	0.000168529929486027
MYPN	0.000168919773387962
ZDHHC3	0.000168919773387962
PLBD1	0.000168919773387962
FAM162A	0.000169552645127717
C16ORF90	0.000170264193411468
DCDC2	0.000170264193411468
UVRAG	0.000170264193411468
STX7	0.000170276857288902
DHFR	0.000170530292111029
RBMXL1	0.000171054972128755
SLC47A2	0.000171545947648285
PPARA	0.000171564769066802
MYC	0.000171689212629267
TPD52L2	0.000171689212629267
NLE1	0.000171866475173963
YPEL1	0.000171954784332989
KDSR	0.000171990036059453
PLA2G4A	0.000172360087228743
CCDC154	0.000172686685417824
DHX58	0.000172713942164504
NMRK1	0.000172835279913614
CLEC7A	0.000172847922418537
RPL10	0.000173267558017813
PI16	0.000173267558017813
MYB	0.000173431700922617
SCAMP5	0.00017456736178147
SMNDC1	0.000174595460502841
RAB14	0.000174777592514247
FAM92A1	0.000175311926722976
MID1	0.000175516033680938
ABCA3	0.00017663805915945
LINC00663	0.000177179833382309
SLC1A7	0.000177255147826847
ADAMTS2	0.000177388422158194
SLC35G5	0.000177478718696383
SLC25A42	0.000177479920815787
PTPRS	0.000177592276192326
SULT1C3	0.000177777287464296
CPEB3	0.000177933550692625
TNIP1	0.000177933550692625
CELA3A	0.000177981021070013
TEF	0.000178374644686842
GART	0.000178525419859931
RTFDC1	0.000178677621137166
EXTL1	0.000178879722347631
SERPINB6	0.000179438124860525
DNAJB6	0.000179929544272066
C1ORF116	0.000180162560444469
TGFA	0.000180568966854552
TRMT12	0.000180710576647763
ART3	0.000181021352258827
JOSD1	0.000181021352258827
HRH1	0.000182149331449171
PKIA	0.000182212567533561
TRPC1	0.000182389505067826
TMEM200C	0.00018305547713589
PPT2	0.000183991199254889
PLD5	0.000184332800752696
QTRT1	0.000184524358025157
C1QTNF6	0.000184567235871426
GNG12	0.000184954382679183
KLHL6	0.000185651674553386
PTPN22	0.000185770454938174
APOC4	0.000186587843447458
ENG	0.000186836663918518
CSNK1A1	0.000186836663918518
IL1R2	0.000187062489865016
ZNF260	0.000188394240916076
VSTM4	0.000188796569901598
RFPL2	0.00018908317319147
FAM135A	0.000189083342697424
STXBP6	0.00018914524459133
SLC25A5	0.000189684223230355
CRISPLD2	0.000189999058307135
NEK8	0.000190368177243149
INTS7	0.000190456012835726
NEDD4L	0.000190540432079861
SLC12A3	0.000192152278794887
KIF3A	0.000192233173637066
RNASE1	0.000193072827827752
ESYT2	0.00019369811643689
TMTC3	0.000193795318793161
PARP12	0.000194089781959008
ITGB2	0.000195298107971054
ARRDC3	0.000195973671828426
MYOC	0.000196036536726257
AKR7L	0.000196036536726257
SLC9A5	0.000196384602162031
SULT1E1	0.000196475858856029
UBL3	0.000196475858856029
LRPPRC	0.000196475858856029
CTTNBP2	0.000196491633425783
RADIL	0.000196920157899476
KCNS3	0.000196920157899476
ZFP3	0.000196996838551432
SSPN	0.000197071130489673
PIGP	0.000197195478390697
APP	0.000197352552191773
TM4SF18	0.000198191415089132
MYOM1	0.000198191415089132
CDH22	0.00019825829155741
ATP2A3	0.000198401266179969
PSMD14	0.000198502447246832
HOMER1	0.000198570585762018
KIAA1324	0.000198570585762018
SLC6A17	0.000198677857163413
ERICH2	0.000199622620710947
MS4A2	0.000199826171864401
CCDC51	0.000199826171864401
NHLRC3	0.000199826171864401
CLIC4	0.000200103055409782
SLC5A2	0.000200158510549322
UPB1	0.000200614339196431
HIST1H2AB	0.000201016143655205
MICA	0.000201463126831448
SCD5	0.000201702067920189
BCKDHB	0.000202549753368755
TMEM119	0.000202839018188252
PLA2G1B	0.000202936517114752
NRTN	0.00020508548206658
PPP1R3D	0.00020527443128922
ARHGAP22	0.000205594550968602
NKX2-6	0.000205738712477635
CCDC181	0.000205919155021295
RFC1	0.000205919155021295
HPS5	0.000205919155021295
AGPAT2	0.000206309341844129
MASP2	0.000206665420545282
CENPA	0.000206924923340948
ORC6	0.000206924923340948
SGOL2	0.00020702393441022
NUPL2	0.00020702393441022
ADO	0.000207594097873444
MYADML2	0.000207870867206857
CTRB2	0.000209006433759038
XAGE3	0.000209431699133486
ANKRD18A	0.000209961105341039
E2F7	0.000210279115699236
GNAQ	0.000210440680966187
CEP164	0.000210608999347575
DBH	0.000211044658615493
CPA4	0.000211385573637724
EFNB1	0.000213241895190026
RAB11A	0.000213241895190026
ALOX5	0.000213241895190026
OBP2B	0.000213518370539589
GNA12	0.000213518370539589
GABPB1	0.000214007067132605
ERC2	0.000214990772870698
AMER2	0.000215549121060113
PCDHA1	0.00021566514870175
GPX7	0.000215826424919973
TRIL	0.000216132729072379
SP100	0.000217995925874329
B3GALNT1	0.000218088076573056
NFIC	0.000218426396736691
CDA	0.000218587697457353
PPP3R2	0.000218587697457353
C15ORF61	0.000219150792380607
C19ORF33	0.000219250290897564
PITX1	0.000219653896671056
XPNPEP1	0.000220483876490707
TRERF1	0.000220757070993183
TEX36	0.000220795378017208
HIST2H4B	0.000221420759728061
PRTFDC1	0.000221895644642906
HYKK	0.000222137764429011
MAPK3	0.000222226410267511
ENPP1	0.000222984000894558
CABP5	0.000223739927334411
DSC3	0.000223805588359635
CDCA5	0.000224143835516957
RNGTT	0.000224307026270374
GP2	0.000225131730594797
CCIN	0.000225468201476024
MMAA	0.000225666070803513
HTR2B	0.000225747905823739
CD97	0.000225747905823739
USP30	0.000226112948466374
KRTAP11-1	0.000226112948466374
CCDC14	0.000226369999657799
TYW1	0.00022830972779766
DEDD	0.000228850033424659
PPP1CA	0.000229133089003941
STK17B	0.00022979910905133
CTGF	0.0002298996243052
TBRG4	0.000231014665262206
SORD	0.000231945771072266
ARHGEF25	0.000232255682344973
L3MBTL4	0.000233861119927449
PTPLAD2	0.000233861119927449
ZCCHC4	0.000234815684823574
AGRN	0.000234889747186774
DAGLB	0.000235740522683179
CCDC144NL-AS1	0.000236747766693162
STK32A	0.000237927515596758
COPS7B	0.00023843153797316
DEFB115	0.00023868429071353
TMEM55A	0.00023868429071353
AMH	0.000239192868596037
OTUD6B	0.000239893774639598
PSPN	0.000239920853760724
AKIRIN1	0.000240465720416059
LINC00311	0.000240959971035109
ONECUT3	0.000242048457545406
MTMR12	0.000242048457545406
RBM20	0.000242225332649826
ADORA3	0.000242225332649826
NFASC	0.000242225332649826
DPCR1	0.000242407027219656
CFHR1	0.000242883757928818
TEKT5	0.000243702205944585
GPR87	0.000245819692449062
JAZF1	0.000245819692449062
C11ORF24	0.000245824937862014
PPP1R36	0.000246698138782444
SPINK5	0.000247081956791049
ACOT7	0.000248840206209182
ICAM1	0.000249016783889649
DEGS1	0.000249016783889649
KRTAP12-4	0.000249313315964498
CLIP4	0.000250006139390093
N4BP2	0.000250013415000989
GDAP1L1	0.000250161795319635
VTN	0.000250161795319635
PIWIL2	0.000250743943719662
RNF169	0.000250769219025639
SETX	0.000250901943177807
ING2	0.000251002273057133
SRL	0.000251159560326808
TNFRSF11A	0.000251943231630957
LACTB	0.00025203458721978
UBA6	0.00025224353448012
TAP1	0.000252558002901336
KRT23	0.000253211876951703
SLX4	0.000253211876951703
POU2AF1	0.000253211876951703
ETNK1	0.000253211876951703
RAB39B	0.000253370939672304
SFXN4	0.000253370939672304
METTL5	0.000253402525497012
EIF3F	0.000253402525497012
SLC2A4	0.000253674788141149
ARHGDIA	0.00025409859188261
CDH4	0.00025475240043752
ARL13B	0.00025475240043752
MBP	0.00025475240043752
CRYBA4	0.00025519986296499
SPRY4	0.000255797284587853
PTHLH	0.000256224710525969
TIGD2	0.000256628333286851
FAM3A	0.000257873528048683
SRM	0.00025874561993486
MSMO1	0.000259266299163195
GFRA2	0.000259921555841102
SLC9C1	0.000260742009817352
C2ORF16	0.000261075319315465
RILPL2	0.000261075319315465
KIAA1279	0.000261147903926748
APH1A	0.000261562641788383
AASS	0.000261773126363847
GDF2	0.000261773126363847
TMEM64	0.000261773126363847
MZT2B	0.000263371864729845
NEDD9	0.000263751639602039
HOXC8	0.000263922122705575
NR2F1-AS1	0.000264673279574003
AREG	0.000264964002827105
UBOX5	0.000265349004178744
BMP2K	0.000265871953344912
PLA2R1	0.00026636591944611
NDUFB5	0.000266824541764866
GPATCH2L	0.000266859680220042
FAM3D	0.000267119871062925
STH	0.000268186458080681
RTL1	0.000269697789982831
TMCC1	0.000269992250373081
KIF12	0.000270520653846534
DNAAF5	0.000270715397228587
LGMN	0.000270789840688548
SEC14L2	0.000271425522389521
RPL29	0.000271874884453188
DRD4	0.00027190488005966
SEC23B	0.00027190488005966
C22ORF42	0.000271909066933287
CNNM3	0.000271961375625766
SLC2A9	0.000272193050884999
FAM222A	0.000272661566065463
RPL7A	0.000273374010092725
DCTN5	0.000274656350758416
ITGB7	0.000274656350758416
MPV17	0.000274746557758657
NUDT1	0.000274811224143428
PDAP1	0.000274914170731255
ODF3	0.000275082954951024
BLVRA	0.000275312515360293
IL7R	0.000276035858143526
GAPVD1	0.000276040960200206
NCAPG2	0.000276740369009525
SPOCK2	0.000277075685033341
PEX5	0.000277906313465688
CDCA4	0.000278269642105604
RGL3	0.000279635619407718
PCDHA6	0.00028062462621924
CTNNA3	0.000281475643288429
CAMK1D	0.0002815392252387
ARAP1	0.000282326421233998
HIST4H4	0.000282818883499798
PAPPA	0.000282820448833009
SERINC3	0.000282820448833009
PCDH18	0.000282993095400288
MFAP1	0.000282993095400288
C20ORF203	0.000283699028967318
ACAP2	0.00028371485449256
KANK2	0.000284661424571229
PLD6	0.000284816640536814
NEURL1	0.000285450342107723
ACTR2	0.000285450342107723
SLC35C1	0.000285581548177541
FGFR3	0.000286412564474113
HS3ST3B1	0.000286412564474113
RPUSD4	0.000287554397418593
UBTD2	0.000288104465291824
FCHO2	0.000288327152102256
PPHLN1	0.000288339408755537
MPND	0.000289236832637854
TDG	0.000289825006692703
SSFA2	0.000290141070940988
ATF1	0.000292305519572879
LMAN1	0.00029363088864485
ABI1	0.000294121363685929
TRIM74	0.000294286252386469
PSME1	0.000294326032122976
KBTBD3	0.000294845235823648
RXRG	0.000294845235823648
SAT1	0.000295276433812743
VSIG4	0.000295360282854084
CCDC28A	0.00029599923998502
GALNTL6	0.000296628273461423
C12ORF5	0.000296628273461423
SLC45A4	0.000296890535334673
EGR2	0.000297109119540993
SPAST	0.000297858172860771
TUBB7P	0.000298197322568015
CYHR1	0.000298749380887375
EIF6	0.000300404363232651
IRGC	0.000300515146542072
QTRTD1	0.000301761528215071
GPLD1	0.000302703547632725
